"Tenure","Date","Date of Birth","Education","Employee ID","Employee Name","Event Type","Gender","isUnique","Job Family","Job Level","Monthly Compensation","Notes","Region"
0,"2016-06-11 00:00:00","1982-10-18 00:00:00","BS","vmxdVpmF8tiXDpnR8QRimj","Sharon Falk","HIRED","Female","False","Advertising","Manager",5197.85,"","US"
0,"2016-06-12 00:00:00","1973-08-11 00:00:00","BS","7N6aPPQEJZAjQrn4FJ8YA7","Richard Morris","HIRED","Male","False","Acct Mgmt","Senior",6906.96,"","US"
0,"2016-06-16 00:00:00","1974-12-12 00:00:00","MS","YDXTZWiGscMuzGXhGTkUYG","Tina Nelson","HIRED","Female","False","Acct Mgmt","Senior",5697.01,"","US"
0,"2016-06-17 00:00:00","1974-02-06 00:00:00","BS","JJHxyHCeMNULfvf7Nx7A9a","Priscilla Laird","HIRED","Female","False","Advertising","Senior",4769.93,"","US"
0,"2016-06-19 00:00:00","1969-01-16 00:00:00","BS","zBNtTnWSXeKfmK54iUwv6g","Hazel Rose","HIRED","Female","False","Acct Mgmt","Senior",5718.4,"","US"
0,"2016-06-20 00:00:00","1974-03-07 00:00:00","BS","i8uS88BJchfZexfcbXEmQC","Thomas Arndt","HIRED","Male","False","Support","Senior",7709.13,"","US"
0,"2016-06-20 00:00:00","1979-12-26 00:00:00","MS","kKBccdbfsZYEHWm4VxxbKa","Geneva Adamski","HIRED","Female","False","Doc & Training","Entry",4506.18,"","US"
0,"2016-06-22 00:00:00","1967-11-24 00:00:00","PhD","ZGf8Z8auakRj4KN46NDnEh","David Morris","HIRED","Male","False","Acct Mgmt","Manager",7741.09,"","US"
0,"2016-06-23 00:00:00","1978-04-15 00:00:00","BS","vNhNW7gCqvjTqoqHAdGcPE","William Armstrong","HIRED","Male","False","Acct Mgmt","Senior",6550.09,"","US"
0,"2016-06-24 00:00:00","1971-02-18 00:00:00","BS","gdGEBpsSnZkjK6oV7xGU6J","Son Kiely","HIRED","Male","False","Support","Entry",6814.53,"","US"
0,"2016-07-03 00:00:00","1971-12-29 00:00:00","BS","NcZ6i42CZD6i3ZDG7w4Z7k","Carlos Turner","HIRED","Male","False","Acct Mgmt","Senior",6789.12,"","US"
0,"2016-07-05 00:00:00","1972-07-03 00:00:00","Associate","bZZojR4ryCfQdcm63na83E","Kenneth Nguyen","HIRED","Male","False","Legal","VP & above",13738.8,"","US"
0,"2016-07-05 00:00:00","1977-12-19 00:00:00","MS","o93FjkUgVyA36D2RJsxV4B","Linda Heeren","HIRED","Female","False","Product Management","Entry",4501.69,"","US"
0,"2016-07-10 00:00:00","1973-01-13 00:00:00","MS","MvqDhteQ6ARZmzDCXpzwi2","Richard Johnson","HIRED","Male","False","Acct Mgmt","VP & above",8115.21,"","US"
0,"2016-07-12 00:00:00","1965-07-02 00:00:00","BS","SLU2yWL9xXUxJmUhTuLPK8","Marjorie Jackson","HIRED","Female","False","Acct Mgmt","Manager",6335.13,"","US"
0,"2016-07-12 00:00:00","1973-10-11 00:00:00","BS","sqYwgLpdaY4cHAktdJPUGn","Beatrice Bartley","HIRED","Female","False","R&D","Entry",7073.32,"","US"
0,"2016-07-14 00:00:00","1974-06-21 00:00:00","MS","kmtEdWqM5FKbEfUsUECaNX","Don Springer","HIRED","Male","False","Product Management","Entry",5182.85,"","US"
0,"2016-07-15 00:00:00","1976-08-12 00:00:00","BS","jZeDizBDn2FMmkSsUQ2oLe","Tommy Berkey","HIRED","Male","False","Engineering","Entry",6719.62,"","US"
0,"2016-07-16 00:00:00","1977-08-20 00:00:00","BS","2ckFmRcb2UQXiyEFtBpcZD","Denise Tucker","HIRED","Female","False","Engineering","Entry",5764.27,"","US"
0,"2016-07-18 00:00:00","1981-05-29 00:00:00","BS","Bu4FvFQPowAQFvwW9ukH3M","Diana Cansler","HIRED","Female","False","Acct Mgmt","Senior",5569.73,"","US"
0,"2016-07-19 00:00:00","1973-05-10 00:00:00","BS","WfHSKqgtx8QACcetLAu72E","Russell Willis","HIRED","Male","False","Quality","Senior",9484.63,"","US"
0,"2016-07-22 00:00:00","1975-07-21 00:00:00","MS","fsXxoZGn5nZ5gqrDmDCwFB","Amanda Kearns","HIRED","Female","False","R&D","Senior",8067.67,"","US"
0,"2016-07-28 00:00:00","1980-08-25 00:00:00","BS","9pjgFnqziFe6mwt7CTmF5E","Elke Hoffmann","HIRED","Female","False","Engineering","Entry",5749.71,"","US"
0,"2016-07-30 00:00:00","1974-12-31 00:00:00","BS","4Cw7FVp6AxDqJccPYexAFJ","Cheryl Harper","HIRED","Female","False","Acct Mgmt","Senior",5469.38,"","US"
0,"2016-07-30 00:00:00","1979-01-09 00:00:00","High School","Wd7yyK8SZJmrCv7G7gxPNJ","Nicholas Childress","HIRED","Male","False","Quality","Entry",8475.68,"","US"
0,"2016-08-02 00:00:00","1975-06-13 00:00:00","MS","QJzymgFPMKJMWEux8PVesn","Keith Peno","HIRED","Male","False","Acct Mgmt","Senior",6407.96,"","US"
0,"2016-08-06 00:00:00","1969-07-13 00:00:00","MS","mmHQ9Nf6vKY4KnLxy5gDzf","Lisbeth Keely","HIRED","Female","False","R&D","Entry",7158.56,"","US"
0,"2016-08-11 00:00:00","1973-03-22 00:00:00","BS","nhrC3TYS9r5dWKUXm4G8r8","Lorita Rodriguez","HIRED","Female","False","R&D","Manager",9096.77,"","US"
0,"2016-08-13 00:00:00","1969-05-12 00:00:00","BS","djeV5jzPPcFgczKBv8Tdb7","Juan Payne","HIRED","Male","False","Engineering","Entry",6807.39,"","US"
0,"2016-08-16 00:00:00","1980-05-14 00:00:00","MS","rZU5hHHCWacHrG3QwqfQ3H","Ina Alsip","HIRED","Female","False","Quality","Entry",7246.82,"","US"
0,"2016-08-19 00:00:00","1979-12-26 00:00:00","BS","r9uVVDy7Y39CZt9vU8AvZG","James Meadows","HIRED","Male","False","Support","Entry",6861.18,"","US"
0,"2016-08-25 00:00:00","1971-09-22 00:00:00","BS","ZjbpaCGbZx4tNCnrVLGur5","Donald Wilson","HIRED","Male","False","R&D","Senior",9405.08,"","US"
0,"2016-08-25 00:00:00","1980-04-12 00:00:00","BS","LP4sWwWLQiYDGYNsFbvvnc","David Claypoole","HIRED","Male","False","R&D","Entry",8493.57,"","US"
0,"2016-08-26 00:00:00","1971-12-12 00:00:00","BS","sVafFpXyC6etmDXrQs3i4T","Donna Cowgill","HIRED","Female","False","Engineering","Senior",6164.51,"","US"
0,"2016-08-27 00:00:00","1970-12-16 00:00:00","MS","GbtmMTuvZTXYmnTVQkMxCn","Miriam Johnson","HIRED","Female","False","Advertising","Manager",5366.7,"","US"
0,"2016-08-27 00:00:00","1972-05-24 00:00:00","Associate","ZnjRe6Rw8VSjg82Fn8qHoD","Peter Taylor","HIRED","Male","False","Product Management","Entry",5104.46,"","US"
0,"2016-08-27 00:00:00","1972-06-17 00:00:00","BS","UXBjvDNK3MvnfHz5Ckpb5a","Elizabeth Mahaney","HIRED","Female","False","Support","Entry",6013.17,"","US"
0,"2016-08-28 00:00:00","1982-01-20 00:00:00","MS","HgiKbe5LvkqfQ7bTbzox6h","Ellis Graves","HIRED","Male","False","R&D","Senior",9278.45,"","US"
0,"2016-08-29 00:00:00","1979-04-16 00:00:00","BS","TFXXXme2DtprZYdfiLd9Wk","Elsie Demarest","HIRED","Female","False","Support","Senior",6483.35,"","US"
0,"2016-08-30 00:00:00","1979-11-21 00:00:00","BS","57twu7an6dUs36WVMASYwh","Wm Rhodes","HIRED","Male","False","Acct Mgmt","Senior",6696.4,"","US"
0,"2016-08-31 00:00:00","1983-06-11 00:00:00","MS","carvoeyFeVL3sqNGWeSXvR","Anita Bozeman","HIRED","Female","False","Quality","Entry",7000.18,"","US"
0,"2016-09-02 00:00:00","1977-07-01 00:00:00","BS","3ZtojhqCBsGj3mDT5YT9qJ","Lawrence Bankard","HIRED","Male","False","Support","Entry",6701.96,"","US"
0,"2016-09-05 00:00:00","1977-03-16 00:00:00","MS","frNLMDhmLLuLC99QeKAo3C","Charles Christopherso","HIRED","Male","False","Acct Mgmt","Senior",6387.38,"","US"
0,"2016-09-06 00:00:00","1978-07-20 00:00:00","BS","d9UDf7uk2rALcfJKgjajTg","Donald Joyce","HIRED","Male","False","R&D","Senior",9434.44,"","US"
0,"2016-09-08 00:00:00","1963-09-06 00:00:00","BS","BfFSsh9m7TqCCRYJEjAX6a","Joe Roundtree","HIRED","Male","False","R&D","Entry",8505.54,"","US"
0,"2016-09-08 00:00:00","1970-10-19 00:00:00","BS","GTAZGSiTbDPSP3sUbzqnZd","Frances Crews","HIRED","Female","False","Support","Entry",5800.82,"","US"
0,"2016-09-11 00:00:00","1970-12-16 00:00:00","MS","GbtmMTuvZTXYmnTVQkMxCn","Miriam Johnson","UPDATED","Female","True","Acct Mgmt","Senior",5366.7,"","US"
0,"2016-09-11 00:00:00","1972-06-02 00:00:00","MS","3u7YrbtqfUYxQrxQUETqNM","Lawrence Brown","HIRED","Male","False","Acct Mgmt","Senior",6636.96,"","US"
0,"2016-09-11 00:00:00","1983-12-18 00:00:00","Associate","aBNaqwS7hDNWbEgNfosVLZ","Ramona Lewis","HIRED","Female","False","Advertising","Senior",4867.13,"","US"
0,"2016-09-12 00:00:00","1972-10-09 00:00:00","BS","Dnthn5vSdYDD2mo8wbAQkJ","Kris Moeckel","HIRED","Male","False","Advertising","Senior",5667.68,"","US"
0,"2016-09-14 00:00:00","1972-10-10 00:00:00","BS","yR3nU9aPcrHAQovSYdVYH4","Evelyn Matthews","HIRED","Female","False","Acct Mgmt","Manager",6380.44,"","US"
0,"2016-09-15 00:00:00","1974-05-25 00:00:00","MS","fQuYakRrBUYDneTNHeavzj","Gregory Smith","HIRED","Male","False","R&D","VP & above",11667.63,"","US"
0,"2016-09-15 00:00:00","1974-07-28 00:00:00","Associate","AzhQyqVbJCGE8MQGV6jnpm","Maria Harris","HIRED","Female","False","Quality","Entry",7008.74,"","US"
0,"2016-09-17 00:00:00","1978-07-20 00:00:00","BS","d9UDf7uk2rALcfJKgjajTg","Donald Joyce","UPDATED","Male","True","Quality","Senior",9434.44,"","US"
0,"2016-09-18 00:00:00","1973-12-02 00:00:00","PhD","HfKUGAGNyZpinXvHxHpG29","Rita Edwards","HIRED","Female","False","Support","Senior",6405.02,"","US"
0,"2016-09-19 00:00:00","1977-08-23 00:00:00","BS","D55w3HkVUumWHqKqBsKfA6","Leta Wright","HIRED","Female","False","Human Resources","Manager",10577.54,"","US"
0,"2016-09-21 00:00:00","1978-07-23 00:00:00","MS","gXeRHd9zbocH8nwYPCqhpC","Charles Carrabine","HIRED","Male","False","Acct Mgmt","Senior",6821.82,"","US"
0,"2016-09-23 00:00:00","1980-04-23 00:00:00","BS","qGjv8594NLs9Crn7QH8YfG","Mark Speece","HIRED","Male","False","Engineering","Entry",6755.16,"","US"
0,"2016-09-24 00:00:00","1972-11-19 00:00:00","BS","NZ5ki47vsqcZRqooBoh6NV","Jimmy Mitchelle","HIRED","Male","False","Support","Entry",6683.62,"","US"
0,"2016-09-24 00:00:00","1978-01-21 00:00:00","BS","gzjsZ2oTcXtVBxVyzQ38xK","Christian Cobb","HIRED","Male","False","Acct Mgmt","Manager",7312.71,"","US"
0,"2016-09-24 00:00:00","1979-09-23 00:00:00","BS","GKT9mZFdAp5PDnmz4A7MGP","John Gomez","HIRED","Male","False","R&D","Entry",8292.77,"","US"
0,"2016-09-30 00:00:00","1977-08-13 00:00:00","PhD","rTSxmZBzKoF3atD93RTYGM","Margarita Owens","HIRED","Female","False","Advertising","Manager",5403.56,"","US"
0,"2016-09-30 00:00:00","1982-06-09 00:00:00","BS","n7Axpk62ffXMDrZT2iJt73","Scott Watson","HIRED","Male","False","Advertising","Senior",5611.11,"","US"
0,"2016-09-30 00:00:00","1982-10-30 00:00:00","PhD","CvawLqTM2T7UWCNXHwAkhY","Veronica Landry","HIRED","Female","False","Acct Mgmt","Senior",5311.28,"","US"
0,"2016-10-02 00:00:00","1970-06-21 00:00:00","BS","LiX6enejZEfKrT6rYQRMQY","Delores Enriquez","HIRED","Female","False","Acct Mgmt","Senior",5418.92,"","US"
0,"2016-10-02 00:00:00","1980-02-01 00:00:00","BS","VXx8DhfgQEVMv568prFtAR","Evelyn Cage","HIRED","Female","False","R&D","Manager",8903.55,"","US"
0,"2016-10-07 00:00:00","1968-12-13 00:00:00","MS","xgXoJbHDP5JUQynx3iGBWG","Virgil Lutz","HIRED","Male","False","R&D","Senior",9203.81,"","US"
0,"2016-10-08 00:00:00","1982-03-16 00:00:00","BS","J4QR5MGq6cH3xGZsSgeh56","Deborah Grimm","HIRED","Female","False","Acct Mgmt","Senior",5501.86,"","US"
0,"2016-10-08 00:00:00","1982-12-28 00:00:00","PhD","ESSa2bJZB49U9A2ihTupfR","Tricia Bushby","HIRED","Female","False","Acct Mgmt","Senior",5661.54,"","US"
0,"2016-10-09 00:00:00","1980-09-24 00:00:00","MS","Ue66LwonY5BFLFvQGyHXVQ","Adelaide Hobbs","HIRED","Female","False","Acct Mgmt","Senior",5722.09,"","US"
0,"2016-10-09 00:00:00","1982-11-27 00:00:00","MS","sykDahXHDDtMyYoKAKeCnE","Steven Cox","HIRED","Male","False","Acct Mgmt","Manager",7644.59,"","US"
0,"2016-10-13 00:00:00","1974-06-20 00:00:00","Associate","ZYjudEXdeVUeahXzxiWmcC","Richard Sparks","HIRED","Male","False","Doc & Training","Entry",5245.77,"","US"
0,"2016-10-14 00:00:00","1980-11-12 00:00:00","BS","T8RbPzspVuEiyBo8NWvXD5","Karen Pasche","HIRED","Female","False","Acct Mgmt","Senior",5471.03,"","US"
0,"2016-10-15 00:00:00","1972-02-23 00:00:00","PhD","AZy89xVKxv2s4AnEacJpQ3","Nathaniel Barrett","HIRED","Male","False","R&D","Entry",8437.03,"","US"
0,"2016-10-19 00:00:00","1974-03-01 00:00:00","MS","AhjH4L7B94XupG3E7RPjLk","Cindy Smith","HIRED","Female","False","Acct Mgmt","Senior",5711.68,"","US"
0,"2016-10-19 00:00:00","1976-11-23 00:00:00","BS","WbbDPp7M7CFetXSZwLL3uA","Kenny Rodiguez","HIRED","Male","False","Acct Mgmt","Senior",6518.56,"","US"
0,"2016-10-20 00:00:00","1976-12-30 00:00:00","MS","HgvasfAqX6fkPRbPRsmi2P","Lyman Reyes","HIRED","Male","False","R&D","Senior",9072.64,"","US"
0,"2016-10-23 00:00:00","1977-09-12 00:00:00","BS","uh9G3mCVoiv54iwwpdiQvV","George Rivera","HIRED","Male","False","Product Management","Senior",5657.71,"","US"
0,"2016-10-25 00:00:00","1975-07-14 00:00:00","MS","7WK4k6yw96xoBtxgUZkudf","Joshua Bickerstaff","HIRED","Male","False","Acct Mgmt","Senior",6335.6,"","US"
0,"2016-10-26 00:00:00","1972-06-18 00:00:00","MS","KFLGk3nT3fGg4Cb4tcNt4M","Sue Young","HIRED","Female","False","Human Resources","VP & above",11466.1,"","US"
0,"2016-10-28 00:00:00","1978-04-08 00:00:00","BS","3DFVrpuYzVVqc8kWeRkukY","William Trujillo","HIRED","Male","False","R&D","Senior",9685.06,"","US"
0,"2016-10-30 00:00:00","1975-05-25 00:00:00","MS","eyFoPjdEknsnDWosxfgC8J","Ronald Ledford","HIRED","Male","False","Advertising","Senior",5630.56,"","US"
0,"2016-10-31 00:00:00","1977-11-22 00:00:00","BS","9wBut3CV6W62RyxsS9d8pF","Kenneth Aguilera","HIRED","Male","False","Advertising","Senior",5537.35,"","US"
0,"2016-11-01 00:00:00","1976-11-12 00:00:00","PhD","VXsgYBa8hVpNs54AzQLgYk","Victoria Gordon","HIRED","Female","False","Acct Mgmt","Manager",6414.22,"","US"
0,"2016-11-01 00:00:00","1977-03-07 00:00:00","BS","vyPEGNUoVsndkcFAfaZPdE","Manuel Zuniga","HIRED","Male","False","Acct Mgmt","Manager",7734.15,"","US"
0,"2016-11-02 00:00:00","1974-01-24 00:00:00","PhD","He9UoEJSaCf9uWXegY2ckJ","Tim Shaw","HIRED","Male","False","Product Management","Senior",5763.15,"","US"
0,"2016-11-02 00:00:00","1984-05-31 00:00:00","BS","7gYiXFaDU3gsBuBDWMx5Y6","Deborah Bailey","HIRED","Female","False","Product Management","Senior",4869.58,"","US"
0,"2016-11-05 00:00:00","1969-05-23 00:00:00","BS","Pkw8AMUZCfwsmjfvAZANNi","Claire Shelton","HIRED","Female","False","Acct Mgmt","Senior",5578.7,"","US"
0,"2016-11-07 00:00:00","1981-04-07 00:00:00","PhD","oZjPNiWCTMksRn5D3Z8MaS","Kenneth Lanier","HIRED","Male","False","R&D","Manager",10412.35,"","US"
0,"2016-11-08 00:00:00","1968-05-06 00:00:00","PhD","WRH38Pph9FX4ots9keBeP3","Bessie Mallard","HIRED","Female","False","R&D","Entry",6975.2,"","US"
0,"2016-11-08 00:00:00","1972-10-21 00:00:00","MS","jMSMxc7q5pPZi6EwEMMHge","Kimberly Taylor","HIRED","Female","False","Quality","Entry",7207.87,"","US"
0,"2016-11-09 00:00:00","1961-11-13 00:00:00","BS","oPqtW8e965xxTst2dA3Lce","Everett Wilgus","HIRED","Male","False","Acct Mgmt","Senior",6489.47,"","US"
0,"2016-11-13 00:00:00","1975-07-15 00:00:00","MS","6Ltp5iVpBYBUW4vaKYeG8m","Kenneth Peters","HIRED","Male","False","Acct Mgmt","Senior",6620.01,"","US"
0,"2016-11-16 00:00:00","1973-01-12 00:00:00","PhD","xyokV8hrVrXGSWsMABLrVN","John Tartaglia","HIRED","Male","False","Advertising","Senior",5579.75,"","US"
0,"2016-11-16 00:00:00","1978-12-17 00:00:00","MS","rK9oEXi2Dbfv25XveyRtw2","Victoria Lewis","HIRED","Female","False","Product Management","Entry",4374.78,"","US"
0,"2016-11-16 00:00:00","1986-07-20 00:00:00","PhD","QLYTTn7FiVL8qtBiDHCMjb","Amber Nelson","HIRED","Female","False","Advertising","Senior",4966.34,"","US"
0,"2016-11-17 00:00:00","1975-03-17 00:00:00","High School","tew75Zco3H6L5PobWFiB5Q","Victor Mason","HIRED","Male","False","Support","Entry",6816.76,"","US"
0,"2016-11-18 00:00:00","1975-06-04 00:00:00","BS","CDiPEZ4zLE5nSbCuheKoEf","Virginia Langenfeld","HIRED","Female","False","Acct Mgmt","Senior",5695.19,"","US"
0,"2016-11-18 00:00:00","1983-02-09 00:00:00","BS","g8CAecp7rkpx2y5tBTbgXm","Stephanie Rodriguez","HIRED","Female","False","R&D","Senior",8046.38,"","US"
0,"2016-11-19 00:00:00","1983-03-07 00:00:00","MS","LBHzHFJqHn25MjAurbLFpK","Dwight Dyer","HIRED","Male","False","Acct Mgmt","Senior",6862.95,"","US"
0,"2016-11-20 00:00:00","1969-06-02 00:00:00","BS","6vpoiDmtkijU6KwwYPoeZH","Stephen Ackerman","HIRED","Male","False","Acct Mgmt","VP & above",8204.71,"","US"
0,"2016-11-20 00:00:00","1972-04-14 00:00:00","BS","GMo7BMevnfgPtiAiJ5RKnV","William Ruiz","HIRED","Male","False","Acct Mgmt","Manager",7758.97,"","US"
0,"2016-11-20 00:00:00","1974-04-30 00:00:00","MS","3GmcsEuYuWwSChgkVFCb3b","Tanya Derck","HIRED","Female","False","Support","Entry",5508.74,"","US"
0,"2016-11-20 00:00:00","1977-11-01 00:00:00","BS","dW4RbXatwsscjEX9AGwLY2","Sara Foster","HIRED","Female","False","Acct Mgmt","VP & above",6873.8,"","US"
0,"2016-11-21 00:00:00","1982-10-23 00:00:00","MS","pzLpVjns8ESjCi5Wh4aukA","Grover Steese","HIRED","Male","False","Acct Mgmt","Senior",6552.69,"","US"
0,"2016-11-23 00:00:00","1974-08-18 00:00:00","BS","xM73EdNXdFmaRn6zgEtFBj","Marty Gussler","HIRED","Male","False","Doc & Training","Entry",5236.45,"","US"
0,"2016-11-26 00:00:00","1971-05-27 00:00:00","Associate","rAtyAxr2WgATmDg37PTH8d","Melanie Maldonado","HIRED","Female","False","Acct Mgmt","Senior",5841.82,"","US"
0,"2016-11-26 00:00:00","1974-04-17 00:00:00","MS","ixUz9kweqv5Di2zsDhCuff","Marie Sieving","HIRED","Female","False","Engineering","Manager",7103.98,"","US"
0,"2016-11-27 00:00:00","1977-07-10 00:00:00","BS","veF9Xh55aPRuoAsQH93FdG","David Williams","HIRED","Male","False","Product Management","Senior",5715.46,"","US"
0,"2016-11-27 00:00:00","1978-02-14 00:00:00","PhD","ZJmzzUATTRxGZ5xLVrkDaG","Scott Jackson","HIRED","Male","False","Engineering","Manager",8267.08,"","US"
0,"2016-11-29 00:00:00","1969-12-16 00:00:00","BS","UevzvWBPwV9dZVAXtYf4dT","Bruce Duca","HIRED","Male","False","Acct Mgmt","Senior",6635.47,"","US"
0,"2016-11-30 00:00:00","1975-12-28 00:00:00","BS","C5jSQe5QhAQeRbod2bjTnY","Bettie Smith","HIRED","Female","False","R&D","Manager",9109.04,"","US"
0,"2016-12-01 00:00:00","1970-02-15 00:00:00","MS","bdijPw5yiRPezEVc9jpM6Y","Linda Corp","HIRED","Female","False","Quality","Entry",7198.59,"","US"
0,"2016-12-04 00:00:00","1983-01-22 00:00:00","High School","TzeXWpXqft2xXEEXu3DTPD","Brent Coward","HIRED","Male","False","Legal","VP & above",13592.92,"","US"
0,"2016-12-07 00:00:00","1973-02-15 00:00:00","BS","36DkdXcVibQhMMYG44E72a","Sonya Lloyd","HIRED","Female","False","Acct Mgmt","Senior",5566.74,"","US"
0,"2016-12-07 00:00:00","1974-11-22 00:00:00","BS","fEjVaEowMPMWeEEdgpHeCk","Joan Colon","HIRED","Female","False","Engineering","Entry",5747.26,"","US"
0,"2016-12-08 00:00:00","1974-05-13 00:00:00","BS","2zCHQ8eduXZCyu7JdjU88Q","Marcus Anderton","HIRED","Male","False","Acct Mgmt","Senior",6402.66,"","US"
0,"2016-12-09 00:00:00","1983-02-13 00:00:00","MS","Gvwr6gfcJUDQbBXyp6KbZC","Tanya Morales","HIRED","Female","False","Engineering","Senior",6516.96,"","US"
0,"2016-12-09 00:00:00","1987-12-23 00:00:00","BS","i39JY8MHKk6ATkQhTJg4af","Gena Mason","HIRED","Female","False","Acct Mgmt","Senior",5795.46,"","US"
0,"2016-12-12 00:00:00","1972-07-10 00:00:00","BS","ymcNXvsV3cKSj9JYQFFMiQ","Madeline Burnett","HIRED","Female","False","Acct Mgmt","Senior",5417.26,"","US"
0,"2016-12-14 00:00:00","1973-01-17 00:00:00","BS","DaoBA7VWnicrwFfu3iGNVj","Jessica Levitsky","HIRED","Female","False","Executive Team","VP & above",11636.89,"","US"
0,"2016-12-15 00:00:00","1975-02-13 00:00:00","High School","DvAk4cgo4pPbfh75VEi4sX","Jason Vasquez","HIRED","Male","False","Acct Mgmt","Senior",6731.67,"","US"
0,"2016-12-15 00:00:00","1976-02-08 00:00:00","PhD","HQAYudJtmQzsugaoARJnnN","Helen Woods","HIRED","Female","False","Support","Entry",5676.38,"","US"
0,"2016-12-17 00:00:00","1990-08-15 00:00:00","High School","WDSWVBtyjX7B9pki9JL5BL","Jack Yielding","HIRED","Male","False","R&D","Entry",8504.77,"","US"
0,"2016-12-19 00:00:00","1977-08-08 00:00:00","BS","4QJGMSRoFVATeL7Djajfpi","Janet Russell","HIRED","Female","False","Acct Mgmt","Senior",5586.48,"","US"
0,"2016-12-20 00:00:00","1982-06-18 00:00:00","BS","6wVRfvo9oeZhSqsot9jWoi","Cody Evans","HIRED","Male","False","R&D","Entry",8624.89,"","US"
0,"2016-12-22 00:00:00","1975-06-17 00:00:00","BS","QDWTrZWjTsYBhUtnjwyS9G","Kathy Moore","HIRED","Female","False","Product Management","Entry",4456.31,"","US"
0,"2016-12-22 00:00:00","1976-03-10 00:00:00","BS","86LoUXeVBnCqtRbsv5nRcm","Ada Pham","HIRED","Female","False","Support","Entry",5698.58,"","US"
0,"2016-12-24 00:00:00","1965-07-18 00:00:00","BS","pjVxENZieyAhVsxd7qHeZN","Chad Fraser","HIRED","Male","False","Support","Senior",7425.99,"","US"
0,"2016-12-24 00:00:00","1973-05-25 00:00:00","High School","enKWdA23spcBP458WNb4Lc","Manuel Nix","HIRED","Male","False","Engineering","Entry",6859.67,"","US"
0,"2016-12-26 00:00:00","1984-12-14 00:00:00","High School","ACBtKNhD5Gv2aaZiWeHAVU","Ryan Cowan","HIRED","Male","False","Engineering","Senior",7322.6,"","US"
0,"2016-12-27 00:00:00","1975-08-13 00:00:00","BS","V3eJbj8zYFLZFnMgEU4PDY","Gerald Stickler","HIRED","Male","False","Acct Mgmt","Senior",6503.56,"","US"
0,"2016-12-29 00:00:00","1965-09-18 00:00:00","BS","Ye99oXZ8Y53WeZmGnCEq4Y","Rodney Henry","HIRED","Male","False","R&D","Senior",9100.15,"","US"
0,"2016-12-29 00:00:00","1966-11-11 00:00:00","MS","oh2EeCubw6EMmYmhwa3DtT","Ross Branch","HIRED","Male","False","Product Management","Senior",5734.28,"","US"
0,"2016-12-29 00:00:00","1974-03-01 00:00:00","BS","EDVvzh6XVixrQWWcLmMyi3","Tammy Cox","HIRED","Female","False","Acct Mgmt","Senior",5650.64,"","US"
0,"2016-12-30 00:00:00","1973-12-17 00:00:00","BS","RPCBHeZpATu93R29sPfhvF","Derrick Gaunce","HIRED","Male","False","Support","Entry",6851.21,"","US"
1,"2011-09-21 00:00:00","1968-08-30 00:00:00","BS","2ovkD7jpxQpjEJkthfQiVi","Nancy Richardson","UPDATED","Female","False","R&D","VP & above",10115.88,"","US"
1,"2014-12-24 00:00:00","1974-06-24 00:00:00","BS","2aUbVj9VMbk6ANo6B9vhZW","Todd Bruce","UPDATED","Male","False","Acct Mgmt","Manager",7892.12,"","US"
1,"2016-03-14 00:00:00","1978-04-22 00:00:00","MS","NY6qMvEkssXxUQDfehwkJh","James Mitchell","UPDATED","Male","True","Advertising","Senior",5722.2,"","US"
1,"2016-05-18 00:00:00","1972-12-22 00:00:00","BS","uRKV2h98mYPywAthjkbGsH","Margarete Hardy","UPDATED","Female","True","Acct Mgmt","VP & above",5697.87,"","US"
2,"2016-12-15 00:00:00","1980-09-24 00:00:00","MS","Ue66LwonY5BFLFvQGyHXVQ","Adelaide Hobbs","UPDATED","Female","True","Acct Mgmt","Manager",5722.09,"","US"
3,"2014-05-18 00:00:00","1978-06-03 00:00:00","BS","n2S7vAD6hHsYcDshrQ7Ro4","Jerome Johnke","UPDATED","Male","False","Advertising","Senior",6618.75,"","US"
3,"2014-06-27 00:00:00","1968-07-17 00:00:00","MS","Q3xuLzpVKcJMznF3fARrL8","Nancy Summers","UPDATED","Female","False","Advertising","Manager",4823.72,"","US"
4,"2014-10-18 00:00:00","1972-06-19 00:00:00","High School","NEvJB7m7DziRjK4XJ3zQai","Judith Parks","UPDATED","Female","False","R&D","VP & above",9472.27,"","US"
4,"2016-08-14 00:00:00","1972-12-27 00:00:00","BS","ghFTXcogq96rvPtBVsQ35f","Michael Fletcher","UPDATED","Male","True","Advertising","Senior",5764.28,"","US"
5,"2016-03-12 00:00:00","1974-01-13 00:00:00","BS","ntEcwBzWLkHfm939EdSkZ5","Deb Kyle","UPDATED","Female","True","Advertising","Manager",4862.23,"","US"
5,"2016-07-11 00:00:00","1967-12-26 00:00:00","BS","LTQcMBP3ZZ49kVRjbGzUaD","Sheila Garcia","UPDATED","Female","True","Engineering","Senior",5816.13,"","US"
6,"2016-01-09 00:00:00","1979-03-08 00:00:00","BS","QDPYudg6kSr9U8UgBaW7UK","Christina Thomas","UPDATED","Female","False","Quality","Senior",8238.89,"","US"
7,"2015-11-07 00:00:00","1973-01-08 00:00:00","MS","NETwE28wXoCFT3vFRYFoDW","Connie Cody","UPDATED","Female","False","Acct Mgmt","Manager",5955.86,"","US"
